"Cuenta";"Nombre_cuenta";"Ramo";"2016-01-31";"2016-02-29";"2016-03-31";"2016-04-30";"2016-05-31";"2016-06-30";"2016-07-31";"2016-08-31";"2016-09-30";"2016-10-31";"2016-11-30";"2016-12-31";"2017-01-31";"2017-02-28";"2017-03-31";"2017-04-30";"2017-05-31";"2017-06-30";"2017-07-31";"2017-08-31";"2017-09-30";"2017-10-31";"2017-11-30";"2017-12-31";"2018-01-31"
"29003909015";"PARTICIP UTILIDADES REASEG CEDIDO";"PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29004009005";"COMISIONES REASEGURO CEDIDO";"RENTAS VOLUNTARIAS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29004009015";"PARTICIP UTILIDADES REASEG CEDIDO";"RENTAS VOLUNTARIAS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29004109005";"COMISIONES REASEGURO CEDIDO";"BEPS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29004109015";"PARTICIP UTILIDADES REASEG CEDIDO";"BEPS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29004209005";"COMISIONES REASEGURO CEDIDO";"AGROPECUARIO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29004209015";"PARTICIP UTILIDADES REASEG CEDIDO";"AGROPECUARIO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29004309005";"COMISIONES REASEGURO CEDIDO";"OPERACIONES NO ASIGNABLES A RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29004309015";"PARTICIP UTILIDADES REASEG CEDIDO";"OPERACIONES NO ASIGNABLES A RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019109005";"COMISIONES REASEGURO CEDIDO";"Ramos_Total";515466759;1072815002;1683713824;2211771543;2993662870;3611863369;4318562900;5052891059;5767393564;6495530342;7163815157;8336738181;401029354;922131845;1817101202;2396236961;3243774578;3713215099;4401653620;5430145825;6514382398;7451400049;8197138916;8883108449;544670829
"29019109015";"PARTICIP UTILIDADES REASEG CEDIDO";"Ramos_Total";0;0;614278238;614278238;614278238;614278238;614278238;614278238;614278238;614278238;614278238;614278238;0;0;445432394;445432394;445432394;445432394;445432394;445432394;445432394;445432394;445432394;445432394;0
"29019209005";"COMISIONES REASEGURO CEDIDO";"Ramos_Vida";0;0;0;0;0;895663;26215062;47831588;65002038;75012782;94096944;113428874;25903723;52352205;68775016;69328746;104345987;127929577;148690586;160280018;166540020;177406958;205879954;177890187;17783410
"29019209015";"PARTICIP UTILIDADES REASEG CEDIDO";"Ramos_Vida";0;0;80745347;80745347;80745347;80745347;80745347;80745347;80745347;80745347;80745347;80745347;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019309005";"COMISIONES REASEGURO CEDIDO";"Ramos_Generales";515466759;1072815002;1683713824;2211771543;2993662870;3610967706;4292347838;5005059471;5702391526;6420517560;7069718213;8223309307;375125631;869779640;1748326186;2326908215;3139428591;3585285522;4252963034;5269865807;6347842378;7273993091;7991258962;8705218262;526887419
"29019309015";"PARTICIP UTILIDADES REASEG CEDIDO";"Ramos_Generales";0;0;533532891;533532891;533532891;533532891;533532891;533532891;533532891;533532891;533532891;533532891;0;0;445432394;445432394;445432394;445432394;445432394;445432394;445432394;445432394;445432394;445432394;0
"29019409005";"COMISIONES REASEGURO CEDIDO";"Ramos_Objetivo";432545544;953609722;1537618869;2040046054;2752268626;3238000192;3837123693;4419826531;5117660640;5790650375;6429440469;7615383061;377475119;844285978;1602195102;2088093311;2880894269;3340215378;3859426304;4833275835;5873780546;6703732338;7351217578;7992346687;513664934
"29019409015";"PARTICIP UTILIDADES REASEG CEDIDO";"Ramos_Objetivo";0;0;560777762;560777762;560777762;560777762;560777762;560777762;560777762;560777762;560777762;560777762;0;0;354232566;354232566;354232566;354242016;354242016;354242016;354242016;354242016;354242016;354242016;0
"29019509005";"COMISIONES REASEGURO CEDIDO";"Ramos_Objetivo_Grales";432545544;953609722;1537618869;2040046054;2752268626;3237104529;3810908631;4371994943;5052658602;5715637593;6335343525;7501954187;351571396;791933773;1533420086;2018764565;2776548282;3212285801;3710735718;4672995817;5707240526;6526325380;7145337624;7814456500;495881524
"29019509015";"PARTICIP UTILIDADES REASEG CEDIDO";"Ramos_Objetivo_Grales";0;0;480032415;480032415;480032415;480032415;480032415;480032415;480032415;480032415;480032415;480032415;0;0;354232566;354232566;354232566;354242016;354242016;354242016;354242016;354242016;354242016;354242016;0
"29019609005";"COMISIONES REASEGURO CEDIDO";"Ramos_Objetivo_Vida";0;0;0;0;0;895663;26215062;47831588;65002038;75012782;94096944;113428874;25903723;52352205;68775016;69328746;104345987;127929577;148690586;160280018;166540020;177406958;205879954;177890187;17783410
"29019609015";"PARTICIP UTILIDADES REASEG CEDIDO";"Ramos_Objetivo_Vida";0;0;80745347;80745347;80745347;80745347;80745347;80745347;80745347;80745347;80745347;80745347;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019709005";"COMISIONES REASEGURO CEDIDO";"Ramos_SS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019709015";"PARTICIP UTILIDADES REASEG CEDIDO";"Ramos_SS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019809005";"COMISIONES REASEGURO CEDIDO";"Ramos_Vida_sinSS";0;0;0;0;0;895663;26215062;47831588;65002038;75012782;94096944;113428874;25903723;52352205;68775016;69328746;104345987;127929577;148690586;160280018;166540020;177406958;205879954;177890187;17783410
"29019809015";"PARTICIP UTILIDADES REASEG CEDIDO";"Ramos_Vida_sinSS";0;0;80745347;80745347;80745347;80745347;80745347;80745347;80745347;80745347;80745347;80745347;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099918020";"Comisiones Recibidas";"TOTAL";515466759;1072815002;2297992062;2826049781;3607941108;4226141607;4932841138;5667169297;6381671802;7109808580;7778093395;8951016419;401029354;922131845;2262533596;2841669355;3689206972;4158647493;4847086014;5875578219;6959814792;7896832443;8642571310;9328540843;544670829
"29099918020";"Comisiones Recibidas";"SUBTOTAL - RAMOS";515466759;1072815002;2297992062;2826049781;3607941108;4226141607;4932841138;5667169297;6381671802;7109808580;7778093395;8951016419;401029354;922131845;2262533596;2841669355;3689206972;4158647493;4847086014;5875578219;6959814792;7896832443;8642571310;9328540843;544670829
"29099918020";"Comisiones Recibidas";"AUTOMOVILES";71092142;90653737;103769854;113769876;160787936;282638761;385464474;533270976;543226561;593435777;607910046;616203146;10910070;64568296;188070363;277648105;328181101;334926210;495339314;546750862;590548921;684065994;763185600;807294070;20119999
"29099918020";"Comisiones Recibidas";"SOAT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29099918020";"Comisiones Recibidas";"CUMPLIMIENTO";3766368;9988427;68258423;74257583;86244623;90355147;91734147;92253827;95632867;96123707;97188279;98316539;988400;1542800;94244968;94967648;95227648;94534130;95062630;98686870;101763925;102613725;110138179;110714979;10092880
"29099918020";"Comisiones Recibidas";"RESPONSABILIDAD CIVIL";26594913;59936741;180819061;217615867;254732630;223944318;262200933;301551035;351423404;393496443;512168273;593066203;27590729;78793781;193134970;230704275;290069943;340939767;388500047;428850233;503780664;562200245;582636574;628232855;53297340
"29099918020";"Comisiones Recibidas";"INCENDIO";15907643;38131690;53768999;71815901;89240886;139362500;158782274;178704096;199193254;219532827;239523657;315295927;37863128;59915756;114673045;137001978;201534361;223678512;246011158;277973579;333093816;335066497;359598918;472650649;22176915
