"Cuenta";"Nombre_cuenta";"Ramo";"2016-01-31";"2016-02-29";"2016-03-31";"2016-04-30";"2016-05-31";"2016-06-30";"2016-07-31";"2016-08-31";"2016-09-30";"2016-10-31";"2016-11-30";"2016-12-31";"2017-01-31";"2017-02-28";"2017-03-31";"2017-04-30";"2017-05-31";"2017-06-30";"2017-07-31";"2017-08-31";"2017-09-30";"2017-10-31";"2017-11-30";"2017-12-31";"2018-01-31"
"29000512010";"COMISIONES AFP";"CUMPLIMIENTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000512025";"REMU POR USO DE RED Y A CANA DE COMERC";"CUMPLIMIENTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000612005";"REMUNERACION A FAVOR DE INTERMEDIA";"RESPONSABILIDAD CIVIL";20356683;43138203;75244233;99648263;124334602;166822410;195133084;240822056;279985336;317167921;382332520;442058290;0;30378191;67013481;89794764;120909146;154790585;184435731;208580147;255985705;297462785;395888886;408168540;38507475
"29000612010";"COMISIONES AFP";"RESPONSABILIDAD CIVIL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000612025";"REMU POR USO DE RED Y A CANA DE COMERC";"RESPONSABILIDAD CIVIL";0;0;17390028;23973584;30564241;43018448;49960487;59465743;70946038;82098822;92472070;99121289;4701653;12678234;20917288;34878201;48610737;61191431;70806722;87058842;102673077;114790608;129780829;118288104;8697056
"29000712005";"REMUNERACION A FAVOR DE INTERMEDIA";"INCENDIO";126808429;276259980;436317012;553251224;698239694;880781546;976032895;1177118895;1364742470;1543071023;1714934131;2016710080;113916693;241975545;400649852;481498503;649824580;781300297;878075630;977097895;1165910930;1365026600;1774657506;1926066150;142231117
"29000712010";"COMISIONES AFP";"INCENDIO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000712025";"REMU POR USO DE RED Y A CANA DE COMERC";"INCENDIO";0;0;1300442677;1898498368;2367404063;2861507862;3300911399;3771337617;4236340264;4684764630;5153651782;5728835329;546834984;889651099;1504214223;1932930069;2400330688;2949928589;3390521097;3839113992;4308337709;4764074704;5153232581;5557802678;398947958
"29000812005";"REMUNERACION A FAVOR DE INTERMEDIA";"TERREMOTO";49273597;123927090;206012499;264600672;339971083;443611977;497845610;606547066;714080108;812701771;918717754;1085886329;64985446;144278744;231307147;279790398;367592829;446486765;523721002;582806749;696165958;802735055;1020542439;1082638273;89491744
"29000812010";"COMISIONES AFP";"TERREMOTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000812025";"REMU POR USO DE RED Y A CANA DE COMERC";"TERREMOTO";0;0;927872215;1195424185;1519449602;2003653136;2329191045;2692718471;3047885912;3380810655;3738816190;4154793846;372638566;595196681;1028343837;1357131800;1696741098;2092680781;2400276326;2741387286;3094015067;3461073613;3847274602;4188884728;346861895
"29000912005";"REMUNERACION A FAVOR DE INTERMEDIA";"SUSTRACCION";39460576;101695506;152422921;189705298;244155552;342171185;382746209;458668464;527577593;592547843;659926429;821916988;40762541;108085802;168082960;197526771;257058371;308197122;360972719;398991729;481394406;562428880;729531354;830816027;56451154
"29000912010";"COMISIONES AFP";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000912025";"REMU POR USO DE RED Y A CANA DE COMERC";"SUSTRACCION";0;0;711734212;1272481008;1768698698;2203909207;2663217161;3158287057;4004411980;5055686762;6116748423;7335280844;310648411;853174615;1508685797;2077697338;2697268395;3611950691;4287883928;5198429756;6623923382;7583574368;8866931610;9037216975;464164209
"29001012005";"REMUNERACION A FAVOR DE INTERMEDIA";"TRANSPORTE";34865087;61781166;98264782;119052370;146003983;187058832;210877468;260620577;294929754;344435588;376132114;506408747;26343160;54060345;99946344;124571614;117768024;140675078;166244497;191980014;243470306;268951448;381667761;358369944;21497691
"29001012010";"COMISIONES AFP";"TRANSPORTE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001012025";"REMU POR USO DE RED Y A CANA DE COMERC";"TRANSPORTE";0;0;7624644;13055713;16660207;19997065;21150540;23591526;24581352;26558271;28880869;31217161;2241837;6957134;11254436;13506730;16226607;18441362;22046629;27166072;36427865;43635635;50787555;56179253;885891
"29001112005";"REMUNERACION A FAVOR DE INTERMEDIA";"CORRIENTE DÉBIL";10562194;30771671;48470119;64549444;105831809;152623973;160162221;198750136;225013566;247458962;268102158;297961817;10913918;27299869;50181605;53739878;68138689;89675279;108303913;120077872;151874194;180168869;230827139;231305899;23846372
"29001112010";"COMISIONES AFP";"CORRIENTE DÉBIL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001112025";"REMU POR USO DE RED Y A CANA DE COMERC";"CORRIENTE DÉBIL";0;0;1336509382;1517744223;1715928487;1829146890;2020352864;2223838190;2421765590;2344998904;2709013460;2244891677;37156952;54789200;36043714;210724294;514319481;569371797;616996313;1074609553;1480527161;1696214727;1825377452;1794114253;57037095
"29001212005";"REMUNERACION A FAVOR DE INTERMEDIA";"TODO RIESGO CONTRATISTA";5407376;11459449;18151489;26118817;33344355;38153861;39479339;41853778;43776002;47120661;54842911;43650837;7534736;7424896;14787751;15791889;19198526;21502024;26799995;26110217;30119639;32786900;41442903;40942025;190210
"29001212010";"COMISIONES AFP";"TODO RIESGO CONTRATISTA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001212025";"REMU POR USO DE RED Y A CANA DE COMERC";"TODO RIESGO CONTRATISTA";0;0;0;584561;1755853;3120665;3818179;5099103;5099103;5543673;5765815;5806892;25828;430828;1100110;1042110;1782594;1975010;2147861;2147861;2147861;2785341;2785341;2785341;0
"29001312005";"REMUNERACION A FAVOR DE INTERMEDIA";"MANEJO";10432327;21744148;36221376;42174097;52471312;69397500;80052893;97762325;112794495;128536654;142904576;159780044;7418064;27180720;42073113;42207129;52013318;66039498;74887333;83837424;100845123;118057393;155311765;134870895;12140218
"29001312010";"COMISIONES AFP";"MANEJO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001312025";"REMU POR USO DE RED Y A CANA DE COMERC";"MANEJO";0;0;1091760;2068889;2632256;3253880;3635504;3940154;4265594;4688645;5047319;5160915;341040;2038454;2697513;3507575;3915853;4681623;5790492;6913745;8512385;8804635;9036902;17303222;0
"29001412005";"REMUNERACION A FAVOR DE INTERMEDIA";"LUCRO CESANTE";24118276;45019391;58765409;66808272;77323042;100445021;108938533;132789799;152604324;175192641;199709068;236955924;30202648;50363461;59098727;67112333;71196076;82529495;149418846;175379783;203628857;216346130;281403799;269812951;23366652
"29001412010";"COMISIONES AFP";"LUCRO CESANTE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001412025";"REMU POR USO DE RED Y A CANA DE COMERC";"LUCRO CESANTE";0;0;78610;744896;836435;1063026;1261082;1321259;1859154;2656997;2709916;2709916;4133;90058;219548;1301336;1348930;1348930;1618532;1940769;3106656;3295255;4315173;4582074;0
"29001512005";"REMUNERACION A FAVOR DE INTERMEDIA";"MONTAJE Y ROTURA DE MAQUINARIA";58513995;179533838;290332939;379594353;554401350;836510599;962819721;1211959905;1426206765;1651186440;1878289033;2148634439;63910967;209158999;332749904;426387812;558077777;636141307;794623108;904421247;1086868812;1341716979;1523723802;1530480242;172160237
"29001512010";"COMISIONES AFP";"MONTAJE Y ROTURA DE MAQUINARIA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001512025";"REMU POR USO DE RED Y A CANA DE COMERC";"MONTAJE Y ROTURA DE MAQUINARIA";0;0;105523854;144081441;191798679;241485795;284586743;332647847;378480480;422708572;467721984;516686916;57047253;123836689;169187363;183943453;207191433;286268671;392458518;445715875;519945738;543477357;594694566;645833443;926
"29001612005";"REMUNERACION A FAVOR DE INTERMEDIA";"AVIACIÓN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001612010";"COMISIONES AFP";"AVIACIÓN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001612025";"REMU POR USO DE RED Y A CANA DE COMERC";"AVIACIÓN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001712005";"REMUNERACION A FAVOR DE INTERMEDIA";"NAVEGACIÓN Y CASCO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001712010";"COMISIONES AFP";"NAVEGACIÓN Y CASCO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001712025";"REMU POR USO DE RED Y A CANA DE COMERC";"NAVEGACIÓN Y CASCO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001812005";"REMUNERACION A FAVOR DE INTERMEDIA";"MINAS Y PETRÓLEOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001812010";"COMISIONES AFP";"MINAS Y PETRÓLEOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001812025";"REMU POR USO DE RED Y A CANA DE COMERC";"MINAS Y PETRÓLEOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001912005";"REMUNERACION A FAVOR DE INTERMEDIA";"VIDRIOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001912010";"COMISIONES AFP";"VIDRIOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29001912025";"REMU POR USO DE RED Y A CANA DE COMERC";"VIDRIOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002012005";"REMUNERACION A FAVOR DE INTERMEDIA";"CRÉDITO COMERCIAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002012010";"COMISIONES AFP";"CRÉDITO COMERCIAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002012025";"REMU POR USO DE RED Y A CANA DE COMERC";"CRÉDITO COMERCIAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002112005";"REMUNERACION A FAVOR DE INTERMEDIA";"CRÉDITO A LA EXPORTACIÓN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002112010";"COMISIONES AFP";"CRÉDITO A LA EXPORTACIÓN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002112025";"REMU POR USO DE RED Y A CANA DE COMERC";"CRÉDITO A LA EXPORTACIÓN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002212005";"REMUNERACION A FAVOR DE INTERMEDIA";"ELIMINADA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002212010";"COMISIONES AFP";"ELIMINADA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002212025";"REMU POR USO DE RED Y A CANA DE COMERC";"ELIMINADA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002312005";"REMUNERACION A FAVOR DE INTERMEDIA";"ELIMINADA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002312010";"COMISIONES AFP";"ELIMINADA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002312025";"REMU POR USO DE RED Y A CANA DE COMERC";"ELIMINADA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002412005";"REMUNERACION A FAVOR DE INTERMEDIA";"DESEMPLEO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002412010";"COMISIONES AFP";"DESEMPLEO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002412025";"REMU POR USO DE RED Y A CANA DE COMERC";"DESEMPLEO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002512005";"REMUNERACION A FAVOR DE INTERMEDIA";"HOGAR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002512010";"COMISIONES AFP";"HOGAR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002512025";"REMU POR USO DE RED Y A CANA DE COMERC";"HOGAR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002612005";"REMUNERACION A FAVOR DE INTERMEDIA";"EXEQUIAS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002612010";"COMISIONES AFP";"EXEQUIAS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002612025";"REMU POR USO DE RED Y A CANA DE COMERC";"EXEQUIAS";0;0;43814858;44961457;46498551;48761995;55782260;64134038;71819967;80106482;82299719;66171803;82623;171755;5721436;30078951;30801824;31489279;31410103;65600506;77157635;85000029;93495008;126796317;76047
"29002712005";"REMUNERACION A FAVOR DE INTERMEDIA";"ACCIDENTES PERSONALES";31769902;44907024;89020397;118026511;158725068;201849461;243056634;294410032;349209401;393593917;437207396;487283452;38204196;79125710;120883798;159379204;204517554;246884437;282263435;314260475;329247101;360101495;384859082;386792097;15304525
"29002712010";"COMISIONES AFP";"ACCIDENTES PERSONALES";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002712025";"REMU POR USO DE RED Y A CANA DE COMERC";"ACCIDENTES PERSONALES";0;0;978134570;1308037282;1617445825;2219403474;2491861110;2832523207;3160422634;3497016110;3895093948;4184450005;259970983;489017571;733006132;996973226;1326562191;1613581259;1955587178;2314937491;2593331850;2983018963;3448803783;3795386280;155380145
"29002812005";"REMUNERACION A FAVOR DE INTERMEDIA";"COLECTIVO VIDA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002812010";"COMISIONES AFP";"COLECTIVO VIDA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002812025";"REMU POR USO DE RED Y A CANA DE COMERC";"COLECTIVO VIDA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002912005";"REMUNERACION A FAVOR DE INTERMEDIA";"EDUCATIVO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002912010";"COMISIONES AFP";"EDUCATIVO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29002912025";"REMU POR USO DE RED Y A CANA DE COMERC";"EDUCATIVO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003012005";"REMUNERACION A FAVOR DE INTERMEDIA";"VIDA GRUPO";82516541;149426280;233421452;355394768;436326930;518475197;606196870;757635098;856916758;950654035;1047161077;1192278748;85272821;176275183;322846818;435215843;517430156;631189500;706552782;791680408;900993212;989381791;1216474302;1131084015;141632182
"29003012010";"COMISIONES AFP";"VIDA GRUPO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003012025";"REMU POR USO DE RED Y A CANA DE COMERC";"VIDA GRUPO";0;0;12086800332;16454611547;20771677496;26754684853;31065589336;35600558664;40420471107;45050894480;49834293039;54247121136;4205295569;7690474061;13584736011;18036655689;23256311415;29398657539;33724228390;38551562020;43392514733;48046380233;52614396960;55906746181;3914308602
"29003112005";"REMUNERACION A FAVOR DE INTERMEDIA";"SALUD";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003112010";"COMISIONES AFP";"SALUD";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003112025";"REMU POR USO DE RED Y A CANA DE COMERC";"SALUD";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003212005";"REMUNERACION A FAVOR DE INTERMEDIA";"ENFERMEDADES DE ALTO COSTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003212010";"COMISIONES AFP";"ENFERMEDADES DE ALTO COSTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003212025";"REMU POR USO DE RED Y A CANA DE COMERC";"ENFERMEDADES DE ALTO COSTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003312005";"REMUNERACION A FAVOR DE INTERMEDIA";"VIDA INDIVIDUAL";531193;2468086;4171968;5463762;6534381;8687884;9893225;10276173;11523768;12033326;11462882;12395932;5192240;6105794;7264036;7257642;13286505;15071681;15760761;15818339;16260745;16866577;16345440;16913029;421801
"29003312010";"COMISIONES AFP";"VIDA INDIVIDUAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003312025";"REMU POR USO DE RED Y A CANA DE COMERC";"VIDA INDIVIDUAL";0;0;2582051584;3463482708;4336022026;5243502664;6136520290;7013269922;7899949294;8674596632;9519450311;10522283617;729905575;1552548924;2637721862;3358359803;4194789542;5003067754;5696729258;6635049681;7907104506;9704099662;11340791675;12455939833;1019138081
"29003412005";"REMUNERACION A FAVOR DE INTERMEDIA";"PREVISIONAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003412010";"COMISIONES AFP";"PREVISIONAL";0;0;23711622;23711622;23711622;23711622;23711622;23711622;23711622;23711622;23711622;23711622;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003412025";"REMU POR USO DE RED Y A CANA DE COMERC";"PREVISIONAL";0;0;0;0;0;0;0;0;0;166105757;166105757;166105757;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003512005";"REMUNERACION A FAVOR DE INTERMEDIA";"RIESGOS LABORALES";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003512010";"COMISIONES AFP";"RIESGOS LABORALES";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29003512025";"REMU POR USO DE RED Y A CANA DE COMERC";"RIESGOS LABORALES";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
